property_id,check_in_date,room_category,successful_bookings,capacity,property_name,category,city,date,mmm yy,week no,day_type,occupancy_rate,adr,actual_revenue,potential_revenue,revenue_leakage,revpar_method1,revpar_method2
19561,2022-06-12,RT4,5,7,Atliq Blu,Luxury,Bangalore,2022-06-12,Jun 22,W 25,weekend,71.42857142857143,11340.0,56700.0,79380.0,22680.0,8100.0,8100.0
19563,2022-06-12,RT4,5,6,Atliq Palace,Business,Bangalore,2022-06-12,Jun 22,W 25,weekend,83.33333333333334,6300.0,31500.0,37800.0,6300.0,5250.000000000001,5250.0
16561,2022-06-12,RT4,10,10,Atliq Blu,Luxury,Delhi,2022-06-12,Jun 22,W 25,weekend,100.0,12420.0,124200.0,124200.0,0.0,12420.0,12420.0
17560,2022-06-12,RT4,9,13,Atliq City,Business,Mumbai,2022-06-12,Jun 22,W 25,weekend,69.23076923076923,7500.0,67500.0,97500.0,30000.0,5192.307692307692,5192.307692307692
18561,2022-06-12,RT4,8,9,Atliq Blu,Luxury,Hyderabad,2022-06-12,Jun 22,W 25,weekend,88.88888888888889,10800.0,86400.0,97200.0,10800.0,9600.0,9600.0
17564,2022-06-12,RT4,9,17,Atliq Seasons,Business,Mumbai,2022-06-12,Jun 22,W 25,weekend,52.94117647058824,7500.0,67500.0,127500.0,60000.0,3970.5882352941176,3970.5882352941176
18560,2022-06-12,RT4,14,15,Atliq City,Business,Hyderabad,2022-06-12,Jun 22,W 25,weekend,93.33333333333333,6000.0,84000.0,90000.0,6000.0,5599.999999999999,5600.0
19560,2022-06-12,RT4,14,16,Atliq City,Business,Bangalore,2022-06-12,Jun 22,W 25,weekend,87.5,6300.0,88200.0,100800.0,12600.0,5512.5,5512.5
18559,2022-06-12,RT4,11,19,Atliq Exotica,Luxury,Hyderabad,2022-06-12,Jun 22,W 25,weekend,57.89473684210527,10800.0,118800.0,205200.0,86400.0,6252.631578947368,6252.631578947368
17563,2022-06-12,RT4,16,19,Atliq Palace,Business,Mumbai,2022-06-12,Jun 22,W 25,weekend,84.21052631578947,7500.0,120000.0,142500.0,22500.0,6315.78947368421,6315.789473684211
19562,2022-06-12,RT4,12,14,Atliq Bay,Luxury,Bangalore,2022-06-12,Jun 22,W 25,weekend,85.71428571428571,11340.0,136080.0,158760.0,22680.0,9720.0,9720.0
17559,2022-06-12,RT4,12,14,Atliq Exotica,Luxury,Mumbai,2022-06-12,Jun 22,W 25,weekend,85.71428571428571,13500.0,162000.0,189000.0,27000.0,11571.42857142857,11571.42857142857
18558,2022-06-12,RT4,15,20,Atliq Grands,Luxury,Hyderabad,2022-06-12,Jun 22,W 25,weekend,75.0,10800.0,162000.0,216000.0,54000.0,8100.0,8100.0
18562,2022-06-12,RT4,17,20,Atliq Bay,Luxury,Hyderabad,2022-06-12,Jun 22,W 25,weekend,85.0,10800.0,183600.0,216000.0,32400.0,9180.0,9180.0
18563,2022-06-12,RT4,13,18,Atliq Palace,Business,Hyderabad,2022-06-12,Jun 22,W 25,weekend,72.22222222222221,6000.0,78000.0,108000.0,30000.0,4333.333333333333,4333.333333333333
16563,2022-06-12,RT4,16,18,Atliq Palace,Business,Delhi,2022-06-12,Jun 22,W 25,weekend,88.88888888888889,6900.0,110400.0,124200.0,13800.0,6133.333333333333,6133.333333333333
16559,2022-06-12,RT4,16,18,Atliq Exotica,Luxury,Mumbai,2022-06-12,Jun 22,W 25,weekend,88.88888888888889,13500.0,216000.0,243000.0,27000.0,12000.0,12000.0
16558,2022-06-12,RT4,3,3,Atliq Grands,Luxury,Delhi,2022-06-12,Jun 22,W 25,weekend,100.0,12420.0,37260.0,37260.0,0.0,12420.0,12420.0
19563,2022-06-13,RT3,15,29,Atliq Palace,Business,Bangalore,2022-06-13,Jun 22,W 25,weekeday,51.724137931034484,4200.0,63000.0,121800.0,58800.0,2172.4137931034484,2172.4137931034484
18560,2022-06-13,RT1,18,30,Atliq City,Business,Hyderabad,2022-06-13,Jun 22,W 25,weekeday,60.0,2500.0,45000.0,75000.0,30000.0,1500.0,1500.0
19562,2022-06-13,RT1,19,30,Atliq Bay,Luxury,Bangalore,2022-06-13,Jun 22,W 25,weekeday,63.33333333333333,4200.0,79800.0,126000.0,46200.0,2660.0,2660.0
19563,2022-06-13,RT1,16,30,Atliq Palace,Business,Bangalore,2022-06-13,Jun 22,W 25,weekeday,53.333333333333336,2625.0,42000.0,78750.0,36750.0,1400.0,1400.0
17558,2022-06-13,RT1,9,19,Atliq Grands,Luxury,Mumbai,2022-06-13,Jun 22,W 25,weekeday,47.368421052631575,5000.0,45000.0,95000.0,50000.0,2368.4210526315787,2368.4210526315787
16558,2022-06-13,RT1,9,19,Atliq Grands,Luxury,Delhi,2022-06-13,Jun 22,W 25,weekeday,47.368421052631575,4600.0,41400.0,87400.0,46000.0,2178.9473684210525,2178.9473684210525
17560,2022-06-13,RT1,20,40,Atliq City,Business,Mumbai,2022-06-13,Jun 22,W 25,weekeday,50.0,3125.0,62500.0,125000.0,62500.0,1562.5,1562.5
19558,2022-06-13,RT1,18,40,Atliq Grands,Luxury,Bangalore,2022-06-13,Jun 22,W 25,weekeday,45.0,4200.0,75600.0,168000.0,92400.0,1890.0,1890.0
19560,2022-06-13,RT1,16,26,Atliq City,Business,Bangalore,2022-06-13,Jun 22,W 25,weekeday,61.53846153846154,2625.0,42000.0,68250.0,26250.0,1615.3846153846155,1615.3846153846155
17561,2022-06-13,RT1,17,26,Atliq Blu,Luxury,Mumbai,2022-06-13,Jun 22,W 25,weekeday,65.38461538461539,5000.0,85000.0,130000.0,45000.0,3269.230769230769,3269.230769230769
16560,2022-06-13,RT1,20,34,Atliq City,Business,Delhi,2022-06-13,Jun 22,W 25,weekeday,58.82352941176471,2875.0,57500.0,97750.0,40250.0,1691.1764705882354,1691.1764705882354
16561,2022-06-13,RT1,11,18,Atliq Blu,Luxury,Delhi,2022-06-13,Jun 22,W 25,weekeday,61.111111111111114,4600.0,50600.0,82800.0,32200.0,2811.1111111111113,2811.1111111111113
16562,2022-06-13,RT1,15,31,Atliq Bay,Luxury,Delhi,2022-06-13,Jun 22,W 25,weekeday,48.38709677419355,4600.0,69000.0,142600.0,73600.0,2225.8064516129034,2225.8064516129034
16563,2022-06-13,RT1,24,41,Atliq Palace,Business,Delhi,2022-06-13,Jun 22,W 25,weekeday,58.536585365853654,2875.0,69000.0,117875.0,48875.0,1682.9268292682925,1682.9268292682927
17559,2022-06-13,RT1,19,32,Atliq Exotica,Luxury,Mumbai,2022-06-13,Jun 22,W 25,weekeday,59.375,5000.0,95000.0,160000.0,65000.0,2968.75,2968.75
17562,2022-06-13,RT1,9,20,Atliq Bay,Luxury,Mumbai,2022-06-13,Jun 22,W 25,weekeday,45.0,5000.0,45000.0,100000.0,55000.0,2250.0,2250.0
17563,2022-06-13,RT1,17,25,Atliq Palace,Business,Mumbai,2022-06-13,Jun 22,W 25,weekeday,68.0,3125.0,53125.0,78125.0,25000.0,2125.0,2125.0
18558,2022-06-13,RT1,8,15,Atliq Grands,Luxury,Hyderabad,2022-06-13,Jun 22,W 25,weekeday,53.333333333333336,4000.0,32000.0,60000.0,28000.0,2133.3333333333335,2133.3333333333335
18559,2022-06-13,RT1,18,42,Atliq Exotica,Luxury,Hyderabad,2022-06-13,Jun 22,W 25,weekeday,42.857142857142854,4000.0,72000.0,168000.0,96000.0,1714.2857142857142,1714.2857142857142
18561,2022-06-13,RT1,20,33,Atliq Blu,Luxury,Hyderabad,2022-06-13,Jun 22,W 25,weekeday,60.60606060606061,4000.0,80000.0,132000.0,52000.0,2424.2424242424245,2424.242424242424
18562,2022-06-13,RT1,25,38,Atliq Bay,Luxury,Hyderabad,2022-06-13,Jun 22,W 25,weekeday,65.78947368421053,4000.0,100000.0,152000.0,52000.0,2631.5789473684213,2631.5789473684213
18563,2022-06-13,RT1,13,27,Atliq Palace,Business,Hyderabad,2022-06-13,Jun 22,W 25,weekeday,48.148148148148145,2500.0,32500.0,67500.0,35000.0,1203.7037037037037,1203.7037037037037
19559,2022-06-13,RT1,13,24,Atliq Exotica,Luxury,Bangalore,2022-06-13,Jun 22,W 25,weekeday,54.166666666666664,4200.0,54600.0,100800.0,46200.0,2275.0,2275.0
19561,2022-06-13,RT1,19,36,Atliq Blu,Luxury,Bangalore,2022-06-13,Jun 22,W 25,weekeday,52.77777777777778,4200.0,79800.0,151200.0,71400.0,2216.6666666666665,2216.6666666666665
17564,2022-06-13,RT1,7,16,Atliq Seasons,Business,Mumbai,2022-06-13,Jun 22,W 25,weekeday,43.75,3125.0,21875.0,50000.0,28125.0,1367.1875,1367.1875
19562,2022-06-13,RT2,13,23,Atliq Bay,Luxury,Bangalore,2022-06-13,Jun 22,W 25,weekeday,56.52173913043478,5775.0,75075.0,132825.0,57750.0,3264.1304347826085,3264.1304347826085
18563,2022-06-13,RT2,15,29,Atliq Palace,Business,Hyderabad,2022-06-13,Jun 22,W 25,weekeday,51.724137931034484,3200.0,48000.0,92800.0,44800.0,1655.1724137931035,1655.1724137931035
17561,2022-06-13,RT2,22,36,Atliq Blu,Luxury,Mumbai,2022-06-13,Jun 22,W 25,weekeday,61.111111111111114,6875.0,151250.0,247500.0,96250.0,4201.38888888889,4201.388888888889
17558,2022-06-13,RT2,27,50,Atliq Grands,Luxury,Mumbai,2022-06-13,Jun 22,W 25,weekeday,54.0,6875.0,185625.0,343750.0,158125.0,3712.5000000000005,3712.5
16562,2022-06-13,RT2,23,43,Atliq Bay,Luxury,Delhi,2022-06-13,Jun 22,W 25,weekeday,53.48837209302325,6324.999999999999,145474.99999999997,271974.99999999994,126499.99999999997,3383.13953488372,3383.1395348837204
16561,2022-06-13,RT2,15,24,Atliq Blu,Luxury,Delhi,2022-06-13,Jun 22,W 25,weekeday,62.5,6324.999999999999,94874.99999999999,151799.99999999997,56924.999999999985,3953.1249999999995,3953.1249999999995
16558,2022-06-13,RT2,12,22,Atliq Grands,Luxury,Delhi,2022-06-13,Jun 22,W 25,weekeday,54.54545454545454,6324.999999999999,75899.99999999999,139149.99999999997,63249.999999999985,3449.999999999999,3449.9999999999995
19560,2022-06-13,RT2,23,38,Atliq City,Business,Bangalore,2022-06-13,Jun 22,W 25,weekeday,60.526315789473685,3360.0,77280.0,127680.0,50400.0,2033.6842105263158,2033.6842105263158
16563,2022-06-13,RT2,23,38,Atliq Palace,Business,Delhi,2022-06-13,Jun 22,W 25,weekeday,60.526315789473685,3679.9999999999995,84639.99999999999,139839.99999999997,55199.999999999985,2227.368421052631,2227.368421052631
16559,2022-06-13,RT2,23,41,Atliq Exotica,Luxury,Mumbai,2022-06-13,Jun 22,W 25,weekeday,56.09756097560976,6875.0,158125.0,281875.0,123750.0,3856.707317073171,3856.7073170731705
19559,2022-06-13,RT2,21,41,Atliq Exotica,Luxury,Bangalore,2022-06-13,Jun 22,W 25,weekeday,51.21951219512195,5775.0,121275.0,236775.0,115500.0,2957.9268292682927,2957.9268292682927
19558,2022-06-13,RT2,17,39,Atliq Grands,Luxury,Bangalore,2022-06-13,Jun 22,W 25,weekeday,43.58974358974359,5775.0,98175.0,225225.0,127050.0,2517.3076923076924,2517.3076923076924
17559,2022-06-13,RT2,26,39,Atliq Exotica,Luxury,Mumbai,2022-06-13,Jun 22,W 25,weekeday,66.66666666666666,6875.0,178750.0,268125.0,89375.0,4583.333333333332,4583.333333333333
16560,2022-06-13,RT2,18,34,Atliq City,Business,Delhi,2022-06-13,Jun 22,W 25,weekeday,52.94117647058824,3679.9999999999995,66239.99999999999,125119.99999999999,58880.0,1948.2352941176468,1948.2352941176466
18562,2022-06-13,RT2,20,34,Atliq Bay,Luxury,Hyderabad,2022-06-13,Jun 22,W 25,weekeday,58.82352941176471,5500.0,110000.0,187000.0,77000.0,3235.294117647059,3235.294117647059
18559,2022-06-13,RT2,18,44,Atliq Exotica,Luxury,Hyderabad,2022-06-13,Jun 22,W 25,weekeday,40.909090909090914,5500.0,99000.0,242000.0,143000.0,2250.0,2250.0
17563,2022-06-13,RT2,29,44,Atliq Palace,Business,Mumbai,2022-06-13,Jun 22,W 25,weekeday,65.9090909090909,4000.0,116000.0,176000.0,60000.0,2636.363636363636,2636.3636363636365
17562,2022-06-13,RT2,15,30,Atliq Bay,Luxury,Mumbai,2022-06-13,Jun 22,W 25,weekeday,50.0,6875.0,103125.0,206250.0,103125.0,3437.5,3437.5
18558,2022-06-13,RT2,14,30,Atliq Grands,Luxury,Hyderabad,2022-06-13,Jun 22,W 25,weekeday,46.666666666666664,5500.0,77000.0,165000.0,88000.0,2566.6666666666665,2566.6666666666665
17564,2022-06-13,RT2,16,40,Atliq Seasons,Business,Mumbai,2022-06-13,Jun 22,W 25,weekeday,40.0,4000.0,64000.0,160000.0,96000.0,1600.0,1600.0
18561,2022-06-13,RT2,31,40,Atliq Blu,Luxury,Hyderabad,2022-06-13,Jun 22,W 25,weekeday,77.5,5500.0,170500.0,220000.0,49500.0,4262.5,4262.5
18560,2022-06-13,RT2,25,40,Atliq City,Business,Hyderabad,2022-06-13,Jun 22,W 25,weekeday,62.5,3200.0,80000.0,128000.0,48000.0,2000.0,2000.0
17560,2022-06-13,RT2,21,45,Atliq City,Business,Mumbai,2022-06-13,Jun 22,W 25,weekeday,46.666666666666664,4000.0,84000.0,180000.0,96000.0,1866.6666666666665,1866.6666666666667
19561,2022-06-13,RT2,22,45,Atliq Blu,Luxury,Bangalore,2022-06-13,Jun 22,W 25,weekeday,48.888888888888886,5775.0,127050.0,259875.0,132825.0,2823.333333333333,2823.3333333333335
19563,2022-06-13,RT2,22,45,Atliq Palace,Business,Bangalore,2022-06-13,Jun 22,W 25,weekeday,48.888888888888886,3360.0,73920.0,151200.0,77280.0,1642.6666666666665,1642.6666666666667
16559,2022-06-13,RT1,18,30,Atliq Exotica,Luxury,Mumbai,2022-06-13,Jun 22,W 25,weekeday,60.0,5000.0,90000.0,150000.0,60000.0,3000.0,3000.0
19562,2022-06-13,RT3,19,29,Atliq Bay,Luxury,Bangalore,2022-06-13,Jun 22,W 25,weekeday,65.51724137931035,7350.0,139650.0,213150.0,73500.0,4815.517241379311,4815.517241379311
19561,2022-06-13,RT3,16,29,Atliq Blu,Luxury,Bangalore,2022-06-13,Jun 22,W 25,weekeday,55.172413793103445,7350.0,117600.0,213150.0,95550.0,4055.1724137931033,4055.1724137931033
18562,2022-06-13,RT3,15,29,Atliq Bay,Luxury,Hyderabad,2022-06-13,Jun 22,W 25,weekeday,51.724137931034484,7000.0,105000.0,203000.0,98000.0,3620.689655172414,3620.689655172414
17558,2022-06-13,RT3,15,27,Atliq Grands,Luxury,Mumbai,2022-06-13,Jun 22,W 25,weekeday,55.55555555555556,8750.0,131250.0,236250.0,105000.0,4861.111111111111,4861.111111111111
17562,2022-06-13,RT3,14,27,Atliq Bay,Luxury,Mumbai,2022-06-13,Jun 22,W 25,weekeday,51.85185185185185,8750.0,122500.0,236250.0,113750.0,4537.0370370370365,4537.037037037037
19559,2022-06-13,RT3,13,27,Atliq Exotica,Luxury,Bangalore,2022-06-13,Jun 22,W 25,weekeday,48.148148148148145,7350.0,95550.0,198450.0,102900.0,3538.8888888888887,3538.8888888888887
16559,2022-06-13,RT3,21,32,Atliq Exotica,Luxury,Mumbai,2022-06-13,Jun 22,W 25,weekeday,65.625,8750.0,183750.0,280000.0,96250.0,5742.1875,5742.1875
16558,2022-06-13,RT3,5,8,Atliq Grands,Luxury,Delhi,2022-06-13,Jun 22,W 25,weekeday,62.5,8049.999999999999,40249.99999999999,64399.99999999999,24150.0,5031.249999999999,5031.249999999999
18561,2022-06-13,RT3,17,25,Atliq Blu,Luxury,Hyderabad,2022-06-13,Jun 22,W 25,weekeday,68.0,7000.0,119000.0,175000.0,56000.0,4760.0,4760.0
18558,2022-06-13,RT3,15,26,Atliq Grands,Luxury,Hyderabad,2022-06-13,Jun 22,W 25,weekeday,57.692307692307686,7000.0,105000.0,182000.0,77000.0,4038.461538461538,4038.4615384615386
18560,2022-06-13,RT3,15,24,Atliq City,Business,Hyderabad,2022-06-13,Jun 22,W 25,weekeday,62.5,4000.0,60000.0,96000.0,36000.0,2500.0,2500.0
17561,2022-06-13,RT3,13,19,Atliq Blu,Luxury,Mumbai,2022-06-13,Jun 22,W 25,weekeday,68.42105263157895,8750.0,113750.0,166250.0,52500.0,5986.842105263158,5986.8421052631575
16563,2022-06-13,RT3,14,20,Atliq Palace,Business,Delhi,2022-06-13,Jun 22,W 25,weekeday,70.0,4600.0,64400.0,92000.0,27600.0,3220.0,3220.0
17564,2022-06-13,RT3,9,24,Atliq Seasons,Business,Mumbai,2022-06-13,Jun 22,W 25,weekeday,37.5,5000.0,45000.0,120000.0,75000.0,1875.0,1875.0
16560,2022-06-13,RT3,10,20,Atliq City,Business,Delhi,2022-06-13,Jun 22,W 25,weekeday,50.0,4600.0,46000.0,92000.0,46000.0,2300.0,2300.0
16562,2022-06-13,RT3,10,18,Atliq Bay,Luxury,Delhi,2022-06-13,Jun 22,W 25,weekeday,55.55555555555556,8049.999999999999,80499.99999999999,144899.99999999997,64399.999999999985,4472.222222222222,4472.222222222222
17559,2022-06-13,RT3,10,16,Atliq Exotica,Luxury,Mumbai,2022-06-13,Jun 22,W 25,weekeday,62.5,8750.0,87500.0,140000.0,52500.0,5468.75,5468.75
17563,2022-06-13,RT3,10,16,Atliq Palace,Business,Mumbai,2022-06-13,Jun 22,W 25,weekeday,62.5,5000.0,50000.0,80000.0,30000.0,3125.0,3125.0
18559,2022-06-13,RT3,10,23,Atliq Exotica,Luxury,Hyderabad,2022-06-13,Jun 22,W 25,weekeday,43.47826086956522,7000.0,70000.0,161000.0,91000.0,3043.478260869565,3043.478260869565
16561,2022-06-13,RT3,12,21,Atliq Blu,Luxury,Delhi,2022-06-13,Jun 22,W 25,weekeday,57.14285714285714,8049.999999999999,96599.99999999999,169049.99999999997,72449.99999999999,4599.999999999999,4599.999999999999
17560,2022-06-13,RT3,12,25,Atliq City,Business,Mumbai,2022-06-13,Jun 22,W 25,weekeday,48.0,5000.0,60000.0,125000.0,65000.0,2400.0,2400.0
18563,2022-06-13,RT3,12,23,Atliq Palace,Business,Hyderabad,2022-06-13,Jun 22,W 25,weekeday,52.17391304347826,4000.0,48000.0,92000.0,44000.0,2086.9565217391305,2086.9565217391305
19558,2022-06-13,RT3,11,21,Atliq Grands,Luxury,Bangalore,2022-06-13,Jun 22,W 25,weekeday,52.38095238095239,7350.0,80850.0,154350.0,73500.0,3850.0,3850.0
19560,2022-06-13,RT3,11,19,Atliq City,Business,Bangalore,2022-06-13,Jun 22,W 25,weekeday,57.89473684210527,4200.0,46200.0,79800.0,33600.0,2431.5789473684213,2431.5789473684213
16558,2022-06-13,RT4,2,3,Atliq Grands,Luxury,Delhi,2022-06-13,Jun 22,W 25,weekeday,66.66666666666666,10350.0,20700.0,31050.0,10350.0,6899.999999999998,6900.0
16560,2022-06-13,RT4,4,7,Atliq City,Business,Delhi,2022-06-13,Jun 22,W 25,weekeday,57.14285714285714,5750.0,23000.0,40250.0,17250.0,3285.7142857142853,3285.714285714286
19561,2022-06-13,RT4,4,7,Atliq Blu,Luxury,Bangalore,2022-06-13,Jun 22,W 25,weekeday,57.14285714285714,9450.0,37800.0,66150.0,28350.0,5400.0,5400.0
16561,2022-06-13,RT4,5,10,Atliq Blu,Luxury,Delhi,2022-06-13,Jun 22,W 25,weekeday,50.0,10350.0,51750.0,103500.0,51750.0,5175.0,5175.0
18561,2022-06-13,RT4,6,9,Atliq Blu,Luxury,Hyderabad,2022-06-13,Jun 22,W 25,weekeday,66.66666666666666,9000.0,54000.0,81000.0,27000.0,5999.999999999999,6000.0
17564,2022-06-13,RT4,6,17,Atliq Seasons,Business,Mumbai,2022-06-13,Jun 22,W 25,weekeday,35.294117647058826,6250.0,37500.0,106250.0,68750.0,2205.8823529411766,2205.8823529411766
17560,2022-06-13,RT4,7,13,Atliq City,Business,Mumbai,2022-06-13,Jun 22,W 25,weekeday,53.84615384615385,6250.0,43750.0,81250.0,37500.0,3365.3846153846152,3365.3846153846152
19559,2022-06-13,RT4,1,3,Atliq Exotica,Luxury,Bangalore,2022-06-13,Jun 22,W 25,weekeday,33.33333333333333,9450.0,9450.0,28350.0,18900.0,3149.999999999999,3150.0
18560,2022-06-13,RT4,11,15,Atliq City,Business,Hyderabad,2022-06-13,Jun 22,W 25,weekeday,73.33333333333333,5000.0,55000.0,75000.0,20000.0,3666.6666666666665,3666.6666666666665
19560,2022-06-13,RT4,10,16,Atliq City,Business,Bangalore,2022-06-13,Jun 22,W 25,weekeday,62.5,5250.0,52500.0,84000.0,31500.0,3281.25,3281.25
18559,2022-06-13,RT4,8,19,Atliq Exotica,Luxury,Hyderabad,2022-06-13,Jun 22,W 25,weekeday,42.10526315789473,9000.0,72000.0,171000.0,99000.0,3789.4736842105262,3789.4736842105262
17563,2022-06-13,RT4,12,19,Atliq Palace,Business,Mumbai,2022-06-13,Jun 22,W 25,weekeday,63.1578947368421,6250.0,75000.0,118750.0,43750.0,3947.368421052631,3947.3684210526317
19562,2022-06-13,RT4,8,14,Atliq Bay,Luxury,Bangalore,2022-06-13,Jun 22,W 25,weekeday,57.14285714285714,9450.0,75600.0,132300.0,56700.0,5400.0,5400.0
17559,2022-06-13,RT4,8,14,Atliq Exotica,Luxury,Mumbai,2022-06-13,Jun 22,W 25,weekeday,57.14285714285714,11250.0,90000.0,157500.0,67500.0,6428.571428571428,6428.571428571428
18558,2022-06-13,RT4,11,20,Atliq Grands,Luxury,Hyderabad,2022-06-13,Jun 22,W 25,weekeday,55.00000000000001,9000.0,99000.0,180000.0,81000.0,4950.0,4950.0
18562,2022-06-13,RT4,13,20,Atliq Bay,Luxury,Hyderabad,2022-06-13,Jun 22,W 25,weekeday,65.0,9000.0,117000.0,180000.0,63000.0,5850.0,5850.0
18563,2022-06-13,RT4,9,18,Atliq Palace,Business,Hyderabad,2022-06-13,Jun 22,W 25,weekeday,50.0,5000.0,45000.0,90000.0,45000.0,2500.0,2500.0
16563,2022-06-13,RT4,12,18,Atliq Palace,Business,Delhi,2022-06-13,Jun 22,W 25,weekeday,66.66666666666666,5750.0,69000.0,103500.0,34500.0,3833.3333333333326,3833.3333333333335
16559,2022-06-13,RT4,12,18,Atliq Exotica,Luxury,Mumbai,2022-06-13,Jun 22,W 25,weekeday,66.66666666666666,11250.0,135000.0,202500.0,67500.0,7499.999999999998,7500.0
16562,2022-06-13,RT4,3,6,Atliq Bay,Luxury,Delhi,2022-06-13,Jun 22,W 25,weekeday,50.0,10350.0,31050.0,62100.0,31050.0,5175.0,5175.0
17558,2022-06-13,RT4,3,6,Atliq Grands,Luxury,Mumbai,2022-06-13,Jun 22,W 25,weekeday,50.0,11250.0,33750.0,67500.0,33750.0,5625.0,5625.0
17562,2022-06-13,RT4,3,6,Atliq Bay,Luxury,Mumbai,2022-06-13,Jun 22,W 25,weekeday,50.0,11250.0,33750.0,67500.0,33750.0,5625.0,5625.0
19563,2022-06-13,RT4,3,6,Atliq Palace,Business,Bangalore,2022-06-13,Jun 22,W 25,weekeday,50.0,5250.0,15750.0,31500.0,15750.0,2625.0,2625.0
19558,2022-06-13,RT4,3,7,Atliq Grands,Luxury,Bangalore,2022-06-13,Jun 22,W 25,weekeday,42.857142857142854,9450.0,28350.0,66150.0,37800.0,4050.0,4050.0
17561,2022-06-13,RT4,3,4,Atliq Blu,Luxury,Mumbai,2022-06-13,Jun 22,W 25,weekeday,75.0,11250.0,33750.0,45000.0,11250.0,8437.5,8437.5
16559,2022-06-14,RT1,18,30,Atliq Exotica,Luxury,Mumbai,2022-06-14,Jun 22,W 25,weekeday,60.0,5000.0,90000.0,150000.0,60000.0,3000.0,3000.0
18560,2022-06-14,RT1,21,30,Atliq City,Business,Hyderabad,2022-06-14,Jun 22,W 25,weekeday,70.0,2500.0,52500.0,75000.0,22500.0,1750.0,1750.0
19562,2022-06-14,RT1,20,30,Atliq Bay,Luxury,Bangalore,2022-06-14,Jun 22,W 25,weekeday,66.66666666666666,4200.0,84000.0,126000.0,42000.0,2799.9999999999995,2800.0
19563,2022-06-14,RT1,16,30,Atliq Palace,Business,Bangalore,2022-06-14,Jun 22,W 25,weekeday,53.333333333333336,2625.0,42000.0,78750.0,36750.0,1400.0,1400.0
17558,2022-06-14,RT1,9,19,Atliq Grands,Luxury,Mumbai,2022-06-14,Jun 22,W 25,weekeday,47.368421052631575,5000.0,45000.0,95000.0,50000.0,2368.4210526315787,2368.4210526315787
16558,2022-06-14,RT1,12,19,Atliq Grands,Luxury,Delhi,2022-06-14,Jun 22,W 25,weekeday,63.1578947368421,4600.0,55200.0,87400.0,32200.0,2905.2631578947367,2905.2631578947367
17560,2022-06-14,RT1,18,40,Atliq City,Business,Mumbai,2022-06-14,Jun 22,W 25,weekeday,45.0,3125.0,56250.0,125000.0,68750.0,1406.25,1406.25
19558,2022-06-14,RT1,18,40,Atliq Grands,Luxury,Bangalore,2022-06-14,Jun 22,W 25,weekeday,45.0,4200.0,75600.0,168000.0,92400.0,1890.0,1890.0
19560,2022-06-14,RT1,16,26,Atliq City,Business,Bangalore,2022-06-14,Jun 22,W 25,weekeday,61.53846153846154,2625.0,42000.0,68250.0,26250.0,1615.3846153846155,1615.3846153846155
17561,2022-06-14,RT1,18,26,Atliq Blu,Luxury,Mumbai,2022-06-14,Jun 22,W 25,weekeday,69.23076923076923,5000.0,90000.0,130000.0,40000.0,3461.5384615384614,3461.5384615384614
16560,2022-06-14,RT1,18,34,Atliq City,Business,Delhi,2022-06-14,Jun 22,W 25,weekeday,52.94117647058824,2875.0,51750.0,97750.0,46000.0,1522.0588235294117,1522.0588235294117
16561,2022-06-14,RT1,11,18,Atliq Blu,Luxury,Delhi,2022-06-14,Jun 22,W 25,weekeday,61.111111111111114,4600.0,50600.0,82800.0,32200.0,2811.1111111111113,2811.1111111111113
16562,2022-06-14,RT1,17,31,Atliq Bay,Luxury,Delhi,2022-06-14,Jun 22,W 25,weekeday,54.83870967741935,4600.0,78200.0,142600.0,64400.0,2522.5806451612902,2522.5806451612902
16563,2022-06-14,RT1,28,41,Atliq Palace,Business,Delhi,2022-06-14,Jun 22,W 25,weekeday,68.29268292682927,2875.0,80500.0,117875.0,37375.0,1963.4146341463415,1963.4146341463415
17559,2022-06-14,RT1,19,32,Atliq Exotica,Luxury,Mumbai,2022-06-14,Jun 22,W 25,weekeday,59.375,5000.0,95000.0,160000.0,65000.0,2968.75,2968.75
17562,2022-06-14,RT1,9,20,Atliq Bay,Luxury,Mumbai,2022-06-14,Jun 22,W 25,weekeday,45.0,5000.0,45000.0,100000.0,55000.0,2250.0,2250.0
17563,2022-06-14,RT1,15,25,Atliq Palace,Business,Mumbai,2022-06-14,Jun 22,W 25,weekeday,60.0,3125.0,46875.0,78125.0,31250.0,1875.0,1875.0
18558,2022-06-14,RT1,6,15,Atliq Grands,Luxury,Hyderabad,2022-06-14,Jun 22,W 25,weekeday,40.0,4000.0,24000.0,60000.0,36000.0,1600.0,1600.0
18559,2022-06-14,RT1,19,42,Atliq Exotica,Luxury,Hyderabad,2022-06-14,Jun 22,W 25,weekeday,45.23809523809524,4000.0,76000.0,168000.0,92000.0,1809.5238095238096,1809.5238095238096
18561,2022-06-14,RT1,24,33,Atliq Blu,Luxury,Hyderabad,2022-06-14,Jun 22,W 25,weekeday,72.72727272727273,4000.0,96000.0,132000.0,36000.0,2909.090909090909,2909.090909090909
18562,2022-06-14,RT1,25,38,Atliq Bay,Luxury,Hyderabad,2022-06-14,Jun 22,W 25,weekeday,65.78947368421053,4000.0,100000.0,152000.0,52000.0,2631.5789473684213,2631.5789473684213
